satellite,satellite_name,staleness_h,threshold_hz,is_preregistered_threshold,status,candidate_pairs,accepted_pairs,rejected_pairs,reject_rate_pct,n_train_pairs,n_validation_pairs,n_test_pairs,selected_model,val_sgp4_mae_hz,val_learned_mae_hz,val_improvement_pct,gate_decision,gate_mae,gate_p95,gate_p99,gate_outage,gate_guard_cost,test_sgp4_mae_hz,test_learned_mae_hz,test_delta_mae_hz,test_degradation_pct,test_improvement_pct,learned_wins,sgp4_wins,ties,pair_win_rate,mean_pair_delta_mae_hz,median_pair_delta_mae_hz,pair_ci_low_hz,pair_ci_high_hz,sign_test_p,holm_p,bh_q,block_bootstrap_days,block_ci_low_hz,block_ci_high_hz,block_ci_excludes_zero,test_sgp4_p95_hz,test_learned_p95_hz,test_sgp4_p99_hz,test_learned_p99_hz,test_sgp4_outage_proxy,test_learned_outage_proxy
NORAD66705,FLOCK 4H 2,96,3000,False,evaluated,614,610,4,0.6515,368,139,103,stale_age_ridge,7.717516,7.69919,0.2375,closed,closed,closed,closed,closed,closed,7.395288,7.385006,-0.010283,-0.139,0.139,57,46,0,0.553398,-0.010283,-0.047339,-0.037078,0.019299,0.324479,1.0,0.43157305,42,-0.050178,0.029573,False,20.703507,20.700614,27.074315,27.069996,0.0,0.0
NORAD66705,FLOCK 4H 2,168,none,False,evaluated,609,609,0,0.0,363,139,107,stale_age_ridge,25.129225,25.797011,-2.6574,closed,closed,closed,closed,closed,closed,23.327804,24.311823,0.984018,4.2182,-4.2182,37,70,0,0.345794,0.984018,0.981428,0.614365,1.395465,0.00184,0.28152,0.00417479,43,0.519006,1.447306,True,63.147221,63.21118,87.395156,87.01941,0.000389,0.000389
NORAD66705,FLOCK 4H 2,168,150,False,evaluated,609,419,190,31.1987,219,116,84,linear_bias_rate,18.551527,18.551124,0.0022,closed,closed,closed,closed,closed,closed,14.648224,14.648049,-0.000175,-0.0012,0.0012,50,34,0,0.595238,-0.000175,-0.000176,-0.000556,0.000211,0.101136,1.0,0.15560744,38,-0.000685,0.000339,False,40.407031,40.407308,47.235471,47.235689,0.0,0.0
NORAD66705,FLOCK 4H 2,168,500,False,evaluated,609,565,44,7.225,322,137,106,stale_age_ridge,23.809871,23.808274,0.0067,closed,closed,closed,closed,closed,closed,22.496049,22.504035,0.007987,0.0355,-0.0355,50,56,0,0.471698,0.007987,0.007296,-0.0052,0.021482,0.627431,1.0,0.702931,43,-0.007406,0.022424,False,61.237404,61.191782,80.809389,80.755658,0.0,0.0
NORAD66705,FLOCK 4H 2,168,1500,True,evaluated,609,595,14,2.2989,349,139,107,stale_age_ridge,25.129225,25.09383,0.1409,closed,closed,closed,closed,closed,closed,23.327804,23.240153,-0.087651,-0.3757,0.3757,64,43,0,0.598131,-0.087651,-0.103558,-0.164716,-0.010446,0.052668,1.0,0.084645,43,-0.192049,0.028859,False,63.147221,62.969536,87.395156,87.206862,0.000389,0.000389
NORAD66705,FLOCK 4H 2,168,3000,False,evaluated,609,601,8,1.3136,355,139,107,stale_age_ridge,25.129225,25.111373,0.071,closed,closed,closed,closed,closed,closed,23.327804,23.255692,-0.072112,-0.3091,0.3091,61,46,0,0.570093,-0.072112,-0.023693,-0.167287,0.024309,0.17564,1.0,0.25773261,43,-0.195669,0.059568,False,63.147221,62.843133,87.395156,87.070527,0.000389,0.000389
NORAD66741,BLACK KITE-1,8,none,False,evaluated,318,318,0,0.0,166,92,60,stale_age_ridge,0.264325,0.293662,-11.099,closed,closed,closed,closed,closed,closed,0.211521,0.238624,0.027104,12.8137,-12.8137,22,38,0,0.366667,0.027104,0.010784,0.012955,0.042113,0.051894,1.0,0.08390048,28,0.010056,0.047719,True,0.571785,0.617125,0.777441,0.819316,0.0,0.0
NORAD66741,BLACK KITE-1,8,150,False,evaluated,318,315,3,0.9434,163,92,60,stale_age_ridge,0.264325,0.270774,-2.44,closed,closed,closed,closed,closed,closed,0.211521,0.215669,0.004148,1.961,-1.961,26,34,0,0.433333,0.004148,0.003795,-0.002572,0.010838,0.366294,1.0,0.48009408,28,-0.004142,0.013068,False,0.571785,0.588125,0.777441,0.793462,0.0,0.0
NORAD66741,BLACK KITE-1,8,500,False,evaluated,318,315,3,0.9434,163,92,60,stale_age_ridge,0.264325,0.270774,-2.44,closed,closed,closed,closed,closed,closed,0.211521,0.215669,0.004148,1.961,-1.961,26,34,0,0.433333,0.004148,0.003795,-0.002572,0.010838,0.366294,1.0,0.48009408,28,-0.004142,0.013068,False,0.571785,0.588125,0.777441,0.793462,0.0,0.0
NORAD66741,BLACK KITE-1,8,1500,True,evaluated,318,318,0,0.0,166,92,60,stale_age_ridge,0.264325,0.293662,-11.099,closed,closed,closed,closed,closed,closed,0.211521,0.238624,0.027104,12.8137,-12.8137,22,38,0,0.366667,0.027104,0.010784,0.012955,0.042113,0.051894,1.0,0.08390048,28,0.010056,0.047719,True,0.571785,0.617125,0.777441,0.819316,0.0,0.0
NORAD66741,BLACK KITE-1,8,3000,False,evaluated,318,318,0,0.0,166,92,60,stale_age_ridge,0.264325,0.293662,-11.099,closed,closed,closed,closed,closed,closed,0.211521,0.238624,0.027104,12.8137,-12.8137,22,38,0,0.366667,0.027104,0.010784,0.012955,0.042113,0.051894,1.0,0.08390048,28,0.010056,0.047719,True,0.571785,0.617125,0.777441,0.819316,0.0,0.0
NORAD66741,BLACK KITE-1,24,none,False,evaluated,397,397,0,0.0,201,114,82,stale_age_ridge,0.840583,1.114211,-32.5522,closed,closed,closed,closed,closed,closed,0.8157,1.103456,0.287756,35.2772,-35.2772,18,64,0,0.219512,0.287756,0.096834,0.193503,0.393854,0.0,0.0,0.0,39,0.192921,0.394637,True,2.193076,2.451925,2.871443,3.088299,0.0,0.0
NORAD66741,BLACK KITE-1,24,150,False,evaluated,397,385,12,3.0227,189,114,82,stale_age_ridge,0.840583,0.84932,-1.0394,closed,closed,closed,closed,closed,closed,0.8157,0.81784,0.00214,0.2623,-0.2623,38,44,0,0.463415,0.00214,0.002888,-0.00702,0.011125,0.581114,1.0,0.66841932,39,-0.006083,0.010153,False,2.193076,2.186626,2.871443,2.866945,0.0,0.0
NORAD66741,BLACK KITE-1,24,500,False,evaluated,397,388,9,2.267,192,114,82,stale_age_ridge,0.840583,0.854499,-1.6555,closed,closed,closed,closed,closed,closed,0.8157,0.825085,0.009385,1.1505,-1.1505,36,46,0,0.439024,0.009385,0.004201,0.0,0.019525,0.320293,1.0,0.43024433,39,-0.000325,0.019536,False,2.193076,2.191099,2.871443,2.870183,0.0,0.0
NORAD66741,BLACK KITE-1,24,1500,True,evaluated,397,392,5,1.2594,196,114,82,linear_bias_rate,0.840583,0.84946,-1.056,closed,closed,closed,closed,closed,closed,0.8157,0.829296,0.013596,1.6668,-1.6668,37,45,0,0.45122,0.013596,0.017679,-0.001394,0.02922,0.439705,1.0,0.54709839,39,-0.00409,0.030427,False,2.193076,2.242766,2.871443,2.91593,0.0,0.0
NORAD66741,BLACK KITE-1,24,3000,False,evaluated,397,397,0,0.0,201,114,82,stale_age_ridge,0.840583,1.114211,-32.5522,closed,closed,closed,closed,closed,closed,0.8157,1.103456,0.287756,35.2772,-35.2772,18,64,0,0.219512,0.287756,0.096834,0.193503,0.393854,0.0,0.0,0.0,39,0.192921,0.394637,True,2.193076,2.451925,2.871443,3.088299,0.0,0.0
NORAD66741,BLACK KITE-1,48,none,False,evaluated,398,398,0,0.0,192,118,88,linear_bias_rate,2.156048,2.302052,-6.7718,closed,closed,closed,closed,closed,closed,2.40817,2.586675,0.178505,7.4125,-7.4125,28,60,0,0.318182,0.178505,0.068777,0.098873,0.265783,0.000846,0.132822,0.00200368,42,0.101834,0.264635,True,6.514386,6.691167,7.994224,8.145123,0.0,0.0
NORAD66741,BLACK KITE-1,48,150,False,evaluated,398,384,14,3.5176,178,118,88,stale_age_ridge,2.156048,2.145864,0.4723,closed,closed,closed,closed,closed,closed,2.40817,2.395275,-0.012896,-0.5355,0.5355,48,40,0,0.545455,-0.012896,-0.006746,-0.025756,-0.000343,0.455741,1.0,0.56444986,42,-0.030831,0.003282,False,6.514386,6.501557,7.994224,7.987553,0.0,0.0
NORAD66741,BLACK KITE-1,48,500,False,evaluated,398,389,9,2.2613,183,118,88,stale_age_ridge,2.156048,2.160774,-0.2192,closed,closed,closed,closed,closed,closed,2.40817,2.41709,0.008919,0.3704,-0.3704,36,52,0,0.409091,0.008919,0.002177,-0.000621,0.018677,0.109295,1.0,0.16672119,42,0.000379,0.0176,True,6.514386,6.512919,7.994224,7.992562,0.0,0.0
NORAD66741,BLACK KITE-1,48,1500,True,evaluated,398,394,4,1.005,188,118,88,stale_age_ridge,2.156048,2.167221,-0.5182,closed,closed,closed,closed,closed,closed,2.40817,2.425326,0.017156,0.7124,-0.7124,34,54,0,0.386364,0.017156,0.014007,0.004002,0.031148,0.042211,1.0,0.06992006,42,0.004794,0.030258,True,6.514386,6.51905,7.994224,7.997115,0.0,0.0
NORAD66741,BLACK KITE-1,48,3000,False,evaluated,398,396,2,0.5025,190,118,88,stale_age_ridge,2.156048,2.158079,-0.0942,closed,closed,closed,closed,closed,closed,2.40817,2.412133,0.003963,0.1645,-0.1645,41,47,0,0.465909,0.003963,0.003082,-0.002226,0.010472,0.594288,1.0,0.67419227,42,-0.00214,0.010236,False,6.514386,6.512665,7.994224,7.993942,0.0,0.0
NORAD66741,BLACK KITE-1,72,none,False,evaluated,401,401,0,0.0,190,124,87,linear_bias_rate,4.861547,4.922425,-1.2522,closed,closed,closed,closed,closed,closed,4.881554,5.058953,0.177399,3.6341,-3.6341,36,51,0,0.413793,0.177399,0.233071,0.071766,0.287534,0.132902,1.0,0.2004667,41,0.023808,0.333613,True,13.38284,13.7882,16.99964,17.3742,0.0,0.0
NORAD66741,BLACK KITE-1,72,150,False,evaluated,401,379,22,5.4863,168,124,87,linear_bias_rate,4.861547,4.861183,0.0075,closed,closed,closed,closed,closed,closed,4.881554,4.884272,0.002718,0.0557,-0.0557,46,41,0,0.528736,0.002718,-0.000121,-0.002181,0.007361,0.668285,1.0,0.74253889,41,-0.002643,0.008207,False,13.38284,13.380605,16.99964,16.99718,0.0,0.0
NORAD66741,BLACK KITE-1,72,500,False,evaluated,401,388,13,3.2419,177,124,87,linear_bias_rate,4.861547,4.856515,0.1035,closed,closed,closed,closed,closed,closed,4.881554,4.882265,0.000712,0.0146,-0.0146,45,42,0,0.517241,0.000712,-0.004489,-0.005777,0.007096,0.830373,1.0,0.8796948,41,-0.008453,0.009253,False,13.38284,13.388821,16.99964,17.006233,0.0,0.0
NORAD66741,BLACK KITE-1,72,1500,True,evaluated,401,392,9,2.2444,181,124,87,linear_bias_rate,4.861547,4.853436,0.1668,closed,closed,closed,closed,closed,closed,4.881554,4.879565,-0.001989,-0.0407,0.0407,47,40,0,0.54023,-0.001989,-0.002478,-0.010907,0.00692,0.520292,1.0,0.63565086,41,-0.01469,0.009697,False,13.38284,13.396407,16.99964,17.013241,0.0,0.0
NORAD66741,BLACK KITE-1,72,3000,False,evaluated,401,397,4,0.9975,186,124,87,stale_age_ridge,4.861547,5.293905,-8.8934,closed,closed,closed,closed,closed,closed,4.881554,5.237617,0.356063,7.2941,-7.2941,29,58,0,0.333333,0.356063,0.07359,0.182729,0.544733,0.002479,0.369371,0.00548631,41,0.159657,0.556424,True,13.38284,13.87339,16.99964,17.456627,0.0,0.0
NORAD66741,BLACK KITE-1,96,none,False,evaluated,403,403,0,0.0,191,123,89,linear_bias_rate,9.476874,10.779228,-13.7424,closed,closed,closed,closed,closed,closed,8.604743,10.414213,1.80947,21.0287,-21.0287,23,66,0,0.258427,1.80947,2.10408,1.291443,2.3395,6e-06,0.001044,1.67e-05,43,1.132559,2.484093,True,23.365695,25.729418,30.900228,33.014741,0.0,0.0
NORAD66741,BLACK KITE-1,96,150,False,evaluated,403,364,39,9.6774,157,119,88,ridge,8.154735,8.118253,0.4474,closed,closed,closed,closed,closed,closed,8.372322,8.53807,0.165748,1.9797,-1.9797,41,47,0,0.465909,0.165748,0.610251,-0.101137,0.442822,0.594288,1.0,0.67419227,43,-0.22019,0.547749,False,22.754955,23.01314,29.715649,29.966366,0.0,0.0
NORAD66741,BLACK KITE-1,96,500,False,evaluated,403,385,18,4.4665,173,123,89,linear_bias_rate,9.476874,9.4613,0.1643,closed,closed,closed,closed,closed,closed,8.604743,8.604149,-0.000594,-0.0069,0.0069,45,44,0,0.505618,-0.000594,-0.021923,-0.019612,0.020136,1.0,1.0,1.0,43,-0.028159,0.027471,False,23.365695,23.380396,30.900228,30.91501,0.0,0.0
NORAD66741,BLACK KITE-1,96,1500,True,evaluated,403,391,12,2.9777,179,123,89,linear_bias_rate,9.476874,9.455181,0.2289,closed,closed,closed,closed,closed,closed,8.604743,8.611706,0.006962,0.0809,-0.0809,46,43,0,0.516854,0.006962,-0.008184,-0.020144,0.036846,0.832258,1.0,0.8796948,43,-0.033197,0.047821,False,23.365695,23.379536,30.900228,30.911635,0.0,0.0
NORAD66741,BLACK KITE-1,96,3000,False,evaluated,403,396,7,1.737,184,123,89,stale_age_ridge,9.476874,9.46283,0.1482,closed,closed,closed,closed,closed,closed,8.604743,8.736686,0.131943,1.5334,-1.5334,39,50,0,0.438202,0.131943,0.278497,0.006642,0.260752,0.289096,1.0,0.3922408,43,-0.04163,0.295758,False,23.365695,23.39508,30.900228,30.911533,0.0,0.0
NORAD66741,BLACK KITE-1,168,none,False,evaluated,405,405,0,0.0,188,124,93,linear_bias_rate,27.381699,29.49253,-7.7089,closed,closed,closed,closed,closed,closed,29.743709,32.760289,3.01658,10.1419,-10.1419,33,60,0,0.354839,3.01658,2.101934,1.88654,4.201777,0.006695,0.930605,0.01369432,43,1.718188,4.532909,True,82.3138,83.817797,107.419506,108.710184,0.001792,0.001792
NORAD66741,BLACK KITE-1,168,150,False,evaluated,405,240,165,40.7407,74,95,71,stale_age_ridge,18.740634,18.738321,0.0123,closed,closed,closed,closed,closed,closed,16.261024,16.246291,-0.014733,-0.0906,0.0906,43,28,0,0.605634,-0.014733,-0.031771,-0.02754,-0.000892,0.095924,1.0,0.14884759,37,-0.031755,0.004591,False,43.304608,43.357153,49.738432,49.79207,0.0,0.0
NORAD66741,BLACK KITE-1,168,500,False,evaluated,405,364,41,10.1235,151,123,90,stale_age_ridge,27.047797,27.057995,-0.0377,closed,closed,closed,closed,closed,closed,26.194801,26.190549,-0.004253,-0.0162,0.0162,51,39,0,0.566667,-0.004253,-0.012293,-0.031341,0.022978,0.246106,1.0,0.34076215,42,-0.032582,0.027108,False,72.150175,72.246778,90.010638,90.106945,0.0,0.0
NORAD66741,BLACK KITE-1,168,1500,True,evaluated,405,388,17,4.1975,171,124,93,stale_age_ridge,27.381699,27.396069,-0.0525,closed,closed,closed,closed,closed,closed,29.743709,29.778295,0.034586,0.1163,-0.1163,41,52,0,0.44086,0.034586,0.061568,0.012255,0.057918,0.299732,1.0,0.4046382,43,0.001,0.065395,True,82.3138,82.313871,107.419506,107.422641,0.001792,0.001792
NORAD66741,BLACK KITE-1,168,3000,False,evaluated,405,391,14,3.4568,174,124,93,stale_age_ridge,27.381699,27.425512,-0.16,closed,closed,closed,closed,closed,closed,29.743709,29.811917,0.068208,0.2293,-0.2293,34,59,0,0.365591,0.068208,0.14942,0.014533,0.118808,0.012401,1.0,0.02391621,43,-0.008229,0.137494,False,82.3138,82.256718,107.419506,107.363584,0.001792,0.001792
NORAD68474,BLACK KITE-2,8,none,False,evaluated,183,183,0,0.0,126,32,25,stale_age_ridge,0.218165,0.208653,4.3602,closed,closed,open,closed,closed,closed,0.216634,0.216443,-0.000191,-0.088,0.088,11,14,0,0.44,-0.000191,0.001824,-0.00773,0.006586,0.690038,1.0,0.7461961,13,-0.010097,0.008804,False,0.640248,0.640599,0.78685,0.786359,0.0,0.0
NORAD68474,BLACK KITE-2,8,150,False,evaluated,183,183,0,0.0,126,32,25,stale_age_ridge,0.218165,0.208653,4.3602,closed,closed,open,closed,closed,closed,0.216634,0.216443,-0.000191,-0.088,0.088,11,14,0,0.44,-0.000191,0.001824,-0.00773,0.006586,0.690038,1.0,0.7461961,13,-0.010097,0.008804,False,0.640248,0.640599,0.78685,0.786359,0.0,0.0
NORAD68474,BLACK KITE-2,8,500,False,evaluated,183,183,0,0.0,126,32,25,stale_age_ridge,0.218165,0.208653,4.3602,closed,closed,open,closed,closed,closed,0.216634,0.216443,-0.000191,-0.088,0.088,11,14,0,0.44,-0.000191,0.001824,-0.00773,0.006586,0.690038,1.0,0.7461961,13,-0.010097,0.008804,False,0.640248,0.640599,0.78685,0.786359,0.0,0.0
NORAD68474,BLACK KITE-2,8,1500,True,evaluated,183,183,0,0.0,126,32,25,stale_age_ridge,0.218165,0.208653,4.3602,closed,closed,open,closed,closed,closed,0.216634,0.216443,-0.000191,-0.088,0.088,11,14,0,0.44,-0.000191,0.001824,-0.00773,0.006586,0.690038,1.0,0.7461961,13,-0.010097,0.008804,False,0.640248,0.640599,0.78685,0.786359,0.0,0.0
NORAD68474,BLACK KITE-2,8,3000,False,evaluated,183,183,0,0.0,126,32,25,stale_age_ridge,0.218165,0.208653,4.3602,closed,closed,open,closed,closed,closed,0.216634,0.216443,-0.000191,-0.088,0.088,11,14,0,0.44,-0.000191,0.001824,-0.00773,0.006586,0.690038,1.0,0.7461961,13,-0.010097,0.008804,False,0.640248,0.640599,0.78685,0.786359,0.0,0.0
NORAD68474,BLACK KITE-2,24,none,False,evaluated,229,229,0,0.0,145,45,39,ridge,0.629109,0.598376,4.885,closed,closed,open,closed,closed,closed,0.781378,0.829917,0.048539,6.212,-6.212,10,29,0,0.25641,0.048539,0.083035,0.022194,0.071341,0.003378,0.496566,0.00712547,19,0.010518,0.080081,True,2.242219,2.396866,2.904521,3.078558,0.0,0.0
NORAD68474,BLACK KITE-2,24,150,False,evaluated,229,229,0,0.0,145,45,39,ridge,0.629109,0.598376,4.885,closed,closed,open,closed,closed,closed,0.781378,0.829917,0.048539,6.212,-6.212,10,29,0,0.25641,0.048539,0.083035,0.022194,0.071341,0.003378,0.496566,0.00712547,19,0.010518,0.080081,True,2.242219,2.396866,2.904521,3.078558,0.0,0.0
NORAD68474,BLACK KITE-2,24,500,False,evaluated,229,229,0,0.0,145,45,39,ridge,0.629109,0.598376,4.885,closed,closed,open,closed,closed,closed,0.781378,0.829917,0.048539,6.212,-6.212,10,29,0,0.25641,0.048539,0.083035,0.022194,0.071341,0.003378,0.496566,0.00712547,19,0.010518,0.080081,True,2.242219,2.396866,2.904521,3.078558,0.0,0.0
NORAD68474,BLACK KITE-2,24,1500,True,evaluated,229,229,0,0.0,145,45,39,ridge,0.629109,0.598376,4.885,closed,closed,open,closed,closed,closed,0.781378,0.829917,0.048539,6.212,-6.212,10,29,0,0.25641,0.048539,0.083035,0.022194,0.071341,0.003378,0.496566,0.00712547,19,0.010518,0.080081,True,2.242219,2.396866,2.904521,3.078558,0.0,0.0
NORAD68474,BLACK KITE-2,24,3000,False,evaluated,229,229,0,0.0,145,45,39,ridge,0.629109,0.598376,4.885,closed,closed,open,closed,closed,closed,0.781378,0.829917,0.048539,6.212,-6.212,10,29,0,0.25641,0.048539,0.083035,0.022194,0.071341,0.003378,0.496566,0.00712547,19,0.010518,0.080081,True,2.242219,2.396866,2.904521,3.078558,0.0,0.0
NORAD68474,BLACK KITE-2,48,none,False,evaluated,221,221,0,0.0,138,45,38,ridge,1.136671,1.085275,4.5216,closed,closed,open,closed,closed,closed,1.74625,1.806707,0.060458,3.4621,-3.4621,11,27,0,0.289474,0.060458,0.126179,0.018149,0.098125,0.013853,1.0,0.02544429,19,0.00498,0.110628,True,5.27615,5.476886,6.670849,6.893173,0.0,0.0
NORAD68474,BLACK KITE-2,48,150,False,evaluated,221,221,0,0.0,138,45,38,ridge,1.136671,1.085275,4.5216,closed,closed,open,closed,closed,closed,1.74625,1.806707,0.060458,3.4621,-3.4621,11,27,0,0.289474,0.060458,0.126179,0.018149,0.098125,0.013853,1.0,0.02544429,19,0.00498,0.110628,True,5.27615,5.476886,6.670849,6.893173,0.0,0.0
NORAD68474,BLACK KITE-2,48,500,False,evaluated,221,221,0,0.0,138,45,38,ridge,1.136671,1.085275,4.5216,closed,closed,open,closed,closed,closed,1.74625,1.806707,0.060458,3.4621,-3.4621,11,27,0,0.289474,0.060458,0.126179,0.018149,0.098125,0.013853,1.0,0.02544429,19,0.00498,0.110628,True,5.27615,5.476886,6.670849,6.893173,0.0,0.0
NORAD68474,BLACK KITE-2,48,1500,True,evaluated,221,221,0,0.0,138,45,38,ridge,1.136671,1.085275,4.5216,closed,closed,open,closed,closed,closed,1.74625,1.806707,0.060458,3.4621,-3.4621,11,27,0,0.289474,0.060458,0.126179,0.018149,0.098125,0.013853,1.0,0.02544429,19,0.00498,0.110628,True,5.27615,5.476886,6.670849,6.893173,0.0,0.0
NORAD68474,BLACK KITE-2,48,3000,False,evaluated,221,221,0,0.0,138,45,38,ridge,1.136671,1.085275,4.5216,closed,closed,open,closed,closed,closed,1.74625,1.806707,0.060458,3.4621,-3.4621,11,27,0,0.289474,0.060458,0.126179,0.018149,0.098125,0.013853,1.0,0.02544429,19,0.00498,0.110628,True,5.27615,5.476886,6.670849,6.893173,0.0,0.0
NORAD68474,BLACK KITE-2,72,none,False,evaluated,223,223,0,0.0,141,44,38,stale_age_ridge,1.893941,1.84269,2.706,closed,closed,closed,closed,closed,closed,2.558582,2.571773,0.013191,0.5156,-0.5156,16,22,0,0.421053,0.013191,0.009582,-0.022022,0.05008,0.417692,1.0,0.52995349,18,-0.026243,0.051804,False,7.830972,7.885147,9.297955,9.357497,0.0,0.0
NORAD68474,BLACK KITE-2,72,150,False,evaluated,223,223,0,0.0,141,44,38,stale_age_ridge,1.893941,1.84269,2.706,closed,closed,closed,closed,closed,closed,2.558582,2.571773,0.013191,0.5156,-0.5156,16,22,0,0.421053,0.013191,0.009582,-0.022022,0.05008,0.417692,1.0,0.52995349,18,-0.026243,0.051804,False,7.830972,7.885147,9.297955,9.357497,0.0,0.0
NORAD68474,BLACK KITE-2,72,500,False,evaluated,223,223,0,0.0,141,44,38,stale_age_ridge,1.893941,1.84269,2.706,closed,closed,closed,closed,closed,closed,2.558582,2.571773,0.013191,0.5156,-0.5156,16,22,0,0.421053,0.013191,0.009582,-0.022022,0.05008,0.417692,1.0,0.52995349,18,-0.026243,0.051804,False,7.830972,7.885147,9.297955,9.357497,0.0,0.0
NORAD68474,BLACK KITE-2,72,1500,True,evaluated,223,223,0,0.0,141,44,38,stale_age_ridge,1.893941,1.84269,2.706,closed,closed,closed,closed,closed,closed,2.558582,2.571773,0.013191,0.5156,-0.5156,16,22,0,0.421053,0.013191,0.009582,-0.022022,0.05008,0.417692,1.0,0.52995349,18,-0.026243,0.051804,False,7.830972,7.885147,9.297955,9.357497,0.0,0.0
NORAD68474,BLACK KITE-2,72,3000,False,evaluated,223,223,0,0.0,141,44,38,stale_age_ridge,1.893941,1.84269,2.706,closed,closed,closed,closed,closed,closed,2.558582,2.571773,0.013191,0.5156,-0.5156,16,22,0,0.421053,0.013191,0.009582,-0.022022,0.05008,0.417692,1.0,0.52995349,18,-0.026243,0.051804,False,7.830972,7.885147,9.297955,9.357497,0.0,0.0
NORAD68474,BLACK KITE-2,96,none,False,evaluated,235,235,0,0.0,150,44,41,stale_age_ridge,2.492873,2.475456,0.6987,closed,closed,closed,closed,closed,closed,3.415531,3.424188,0.008657,0.2535,-0.2535,16,25,0,0.390244,0.008657,0.009088,-0.028749,0.044514,0.211024,1.0,0.2936932,19,-0.032121,0.053534,False,10.310719,10.348305,12.601626,12.655288,0.0,0.0
NORAD68474,BLACK KITE-2,96,150,False,evaluated,235,235,0,0.0,150,44,41,stale_age_ridge,2.492873,2.475456,0.6987,closed,closed,closed,closed,closed,closed,3.415531,3.424188,0.008657,0.2535,-0.2535,16,25,0,0.390244,0.008657,0.009088,-0.028749,0.044514,0.211024,1.0,0.2936932,19,-0.032121,0.053534,False,10.310719,10.348305,12.601626,12.655288,0.0,0.0
NORAD68474,BLACK KITE-2,96,500,False,evaluated,235,235,0,0.0,150,44,41,stale_age_ridge,2.492873,2.475456,0.6987,closed,closed,closed,closed,closed,closed,3.415531,3.424188,0.008657,0.2535,-0.2535,16,25,0,0.390244,0.008657,0.009088,-0.028749,0.044514,0.211024,1.0,0.2936932,19,-0.032121,0.053534,False,10.310719,10.348305,12.601626,12.655288,0.0,0.0
NORAD68474,BLACK KITE-2,96,1500,True,evaluated,235,235,0,0.0,150,44,41,stale_age_ridge,2.492873,2.475456,0.6987,closed,closed,closed,closed,closed,closed,3.415531,3.424188,0.008657,0.2535,-0.2535,16,25,0,0.390244,0.008657,0.009088,-0.028749,0.044514,0.211024,1.0,0.2936932,19,-0.032121,0.053534,False,10.310719,10.348305,12.601626,12.655288,0.0,0.0
NORAD68474,BLACK KITE-2,96,3000,False,evaluated,235,235,0,0.0,150,44,41,stale_age_ridge,2.492873,2.475456,0.6987,closed,closed,closed,closed,closed,closed,3.415531,3.424188,0.008657,0.2535,-0.2535,16,25,0,0.390244,0.008657,0.009088,-0.028749,0.044514,0.211024,1.0,0.2936932,19,-0.032121,0.053534,False,10.310719,10.348305,12.601626,12.655288,0.0,0.0
NORAD68474,BLACK KITE-2,168,none,False,evaluated,241,241,0,0.0,153,46,42,stale_age_ridge,5.588089,5.578595,0.1699,closed,closed,closed,closed,closed,closed,17.690351,17.687564,-0.002787,-0.0158,0.0158,21,21,0,0.5,-0.002787,-0.001083,-0.027873,0.022225,1.0,1.0,1.0,20,-0.03486,0.033351,False,53.331451,53.335437,72.433808,72.43274,0.000992,0.000992
NORAD68474,BLACK KITE-2,168,150,False,evaluated,241,235,6,2.4896,153,46,36,stale_age_ridge,5.588089,5.578595,0.1699,closed,closed,closed,closed,closed,closed,9.525179,9.525867,0.000688,0.0072,-0.0072,16,20,0,0.444444,0.000688,0.03006,-0.027076,0.028095,0.617719,1.0,0.69784155,19,-0.037108,0.039498,False,29.373447,29.37236,35.523515,35.518491,0.0,0.0
NORAD68474,BLACK KITE-2,168,500,False,evaluated,241,240,1,0.4149,153,46,41,stale_age_ridge,5.588089,5.578595,0.1699,closed,closed,closed,closed,closed,closed,15.570401,15.568666,-0.001735,-0.0111,0.0111,20,21,0,0.487805,-0.001735,0.022648,-0.026697,0.022903,1.0,1.0,1.0,20,-0.034367,0.034443,False,46.85279,46.85558,61.833031,61.830892,0.0,0.0
NORAD68474,BLACK KITE-2,168,1500,True,evaluated,241,241,0,0.0,153,46,42,stale_age_ridge,5.588089,5.578595,0.1699,closed,closed,closed,closed,closed,closed,17.690351,17.687564,-0.002787,-0.0158,0.0158,21,21,0,0.5,-0.002787,-0.001083,-0.027873,0.022225,1.0,1.0,1.0,20,-0.03486,0.033351,False,53.331451,53.335437,72.433808,72.43274,0.000992,0.000992
NORAD68474,BLACK KITE-2,168,3000,False,evaluated,241,241,0,0.0,153,46,42,stale_age_ridge,5.588089,5.578595,0.1699,closed,closed,closed,closed,closed,closed,17.690351,17.687564,-0.002787,-0.0158,0.0158,21,21,0,0.5,-0.002787,-0.001083,-0.027873,0.022225,1.0,1.0,1.0,20,-0.03486,0.033351,False,53.331451,53.335437,72.433808,72.43274,0.000992,0.000992
